date,location,station,avg_temp,min_temp,max_temp,precipitation,humidity
2011-02-27,Pune,ST001,30.22,22.89,34.36,4.06,54
2011-02-28,Pune,ST001,32.98,26.67,39.36,1.67,46
2011-03-01,Pune,ST001,32.34,25.75,37.08,1.22,32
2011-03-02,Pune,ST001,34.0,28.16,39.38,0.04,44
2011-03-03,Pune,ST001,28.93,22.82,34.32,0.24,30
2011-03-04,Pune,ST001,32.63,28.49,38.51,1.52,48
2011-03-05,Pune,ST001,33.51,26.96,38.85,0.26,30
2011-03-06,Pune,ST001,27.38,23.05,31.8,0.0,46
2011-03-07,Pune,ST001,28.7,22.96,33.28,1.49,50
2011-03-08,Pune,ST001,26.87,21.7,31.01,0.17,51
2011-03-09,Pune,ST001,30.82,24.64,36.7,0.13,47
2011-03-10,Pune,ST001,33.05,28.51,40.86,0.2,44
2011-03-11,Pune,ST001,34.82,28.06,39.29,0.69,45
2011-03-12,Pune,ST001,31.73,24.55,39.51,0.16,37
2011-03-13,Pune,ST001,35.2,30.54,42.13,1.01,52
2011-03-14,Pune,ST001,28.62,24.2,35.17,0.27,41
2011-03-15,Pune,ST001,27.95,23.37,34.53,1.71,38
2011-03-16,Pune,ST001,31.61,24.11,38.92,1.06,37
2011-03-17,Pune,ST001,32.62,26.51,37.05,0.02,49
2011-03-18,Pune,ST001,39.74275213680305,25.87,37.76,2.73,49
2011-03-19,Pune,ST001,27.29,22.87,34.08,2.1,53
2011-03-20,Pune,ST001,31.68,25.08,38.02,0.47,49
2011-03-21,Pune,ST001,29.03,21.56,36.36,0.02,31
2011-03-22,Pune,ST001,33.4,26.08,37.69,0.46,36
2011-03-23,Pune,ST001,32.75,26.25,39.52,4.34,46
2011-03-24,Pune,ST001,29.9,25.6,36.04,0.53,53
2011-03-25,Pune,ST001,30.86,26.41,36.37,0.39,52
2011-03-26,Pune,ST001,29.67,25.48,35.03,0.17,47
2011-03-27,Pune,ST001,31.88,26.85,38.36,0.14,52
2011-03-28,Pune,ST001,34.13,29.59,41.69,0.58,30
2011-03-29,Pune,ST001,29.87,24.83,35.85,0.37,35
2011-03-30,Pune,ST001,33.15,27.61,40.45,1.54,35
2011-03-31,Pune,ST001,30.88,23.11,36.49,4.39,35
2011-04-01,Pune,ST001,30.31,23.86,34.72,0.68,44
2011-04-02,Pune,ST001,31.81,24.47,36.06,0.39,49
2011-04-03,Pune,ST001,29.77,22.93,33.97,4.05,48
2011-04-04,Pune,ST001,30.82,26.37,36.34,1.24,33
2011-04-05,Pune,ST001,29.4,22.45,34.75,0.05,49
2011-04-06,Pune,ST001,36.35,31.25,43.22,1.28,33
2011-04-07,Pune,ST001,32.09,25.53,39.06,0.21,33
2011-04-08,Pune,ST001,30.46,25.09,34.66,1.19,47
2011-04-09,Pune,ST001,32.45,24.46,37.34,0.61,51
2011-04-10,Pune,ST001,31.71,26.66,36.81,0.1,48
2011-04-11,Pune,ST001,31.45,26.34,37.64,0.1,30
2011-04-12,Pune,ST001,33.27,25.54,37.84,0.3,47
2011-04-13,Pune,ST001,33.56,29.46,38.09,0.4,50
2011-04-14,Pune,ST001,30.69,23.91,38.47,0.02,48
2011-04-15,Pune,ST001,30.56,23.66,37.78,3.04,40
2011-04-16,Pune,ST001,31.19,23.85,35.91,0.94,33
2011-04-17,Pune,ST001,26.7,18.8,32.32,2.89,44
2011-04-18,Pune,ST001,28.39,20.49,33.81,0.62,32
2011-04-19,Pune,ST001,34.69,30.43,41.85,1.49,50
2011-04-20,Pune,ST001,35.26,27.97,41.3,1.51,34
2011-04-21,Pune,ST001,31.05,24.46,35.56,1.23,53
2011-04-22,Pune,ST001,32.82,26.23,39.77,0.19,35
2011-04-23,Pune,ST001,32.18,27.67,37.77,2.58,42
2011-04-24,Pune,ST001,38.22,31.62,43.27,1.86,40
2011-04-25,Pune,ST001,33.86,25.93,39.36,0.61,34
2011-04-26,Pune,ST001,31.06,23.41,37.05,0.04,46
2011-04-27,Pune,ST001,29.18,23.42,34.55,1.08,37
2011-04-28,Pune,ST001,27.69,23.53,32.66,0.35,44
2011-04-29,Pune,ST001,31.61,26.16,37.2,0.42,45
2011-04-30,Pune,ST001,29.43,22.13,33.51,1.81,40
2011-05-01,Pune,ST001,27.9,21.09,34.99,2.53,38
2011-05-02,Pune,ST001,29.54,23.7,34.22,1.33,37
2011-05-03,Pune,ST001,28.51,24.29,32.69,0.01,45
2011-05-04,Pune,ST001,34.53,28.82,41.14,0.09,36
2011-05-05,Pune,ST001,32.68,26.81,39.78,1.43,42
2011-05-06,Pune,ST001,30.65,22.94,37.91,0.75,53
2011-05-07,Pune,ST001,33.85,27.28,39.82,0.93,49
2011-05-08,Pune,ST001,30.68,25.43,35.5,1.48,33
2011-05-09,Pune,ST001,28.53,22.43,35.48,1.04,46
2011-05-10,Pune,ST001,33.69,29.43,40.49,0.56,46
2011-05-11,Pune,ST001,31.44,23.55,36.43,0.9,41
2011-05-12,Pune,ST001,27.89,22.45,35.5,0.75,50
2011-05-13,Pune,ST001,29.66,23.75,34.08,0.57,37
2011-05-14,Pune,ST001,28.06,22.64,35.99,0.95,43
2011-05-15,Pune,ST001,26.85,20.12,34.29,0.58,41
2011-05-16,Pune,ST001,31.84,25.19,38.59,0.12,52
2011-05-17,Pune,ST001,33.9,27.04,41.66,0.59,50
2011-05-18,Pune,ST001,26.53,21.46,33.42,0.99,38
2011-05-19,Pune,ST001,30.74,25.48,35.51,0.09,34
2011-05-20,Pune,ST001,27.97,23.47,33.74,3.48,39
2011-05-21,Pune,ST001,28.23,21.61,32.52,0.81,54
2011-05-22,Pune,ST001,27.89,23.73,33.45,0.77,42
2011-05-23,Pune,ST001,27.19,20.8,34.16,0.68,50
2011-05-24,Pune,ST001,29.09,21.61,34.64,0.2,41
2011-05-25,Pune,ST001,27.05,19.48,32.37,1.23,48
2011-05-26,Pune,ST001,29.36,23.56,35.74,0.66,53
2011-05-27,Pune,ST001,28.54,22.7,36.03,0.09,45
2011-05-28,Pune,ST001,28.01,23.7,32.2,0.41,36
2011-05-29,Pune,ST001,26.43,19.74,31.97,0.02,48
2011-05-30,Pune,ST001,27.04,19.75,31.67,0.99,38
2011-05-31,Pune,ST001,29.85,24.87,36.63,0.44,45
2011-06-01,Pune,ST001,29.17,23.49,33.6,1.53,73
2011-06-02,Pune,ST001,25.8,18.45,32.46,4.34,82
2011-06-03,Pune,ST001,28.05,20.54,33.2,13.24,91
2011-06-04,Pune,ST001,29.36,24.39,34.16,6.04,85
2011-06-05,Pune,ST001,23.91,17.71,31.66,7.33,70
2011-06-06,Pune,ST001,28.66,23.89,32.73,7.42,92
2011-06-07,Pune,ST001,25.88,21.47,31.63,9.27,74
2011-06-08,Pune,ST001,28.47,20.82,32.55,17.19,83
2011-06-09,Pune,ST001,25.41,18.12,31.34,5.78,87
2011-06-10,Pune,ST001,22.99,15.95,28.99,7.69,90
2011-06-11,Pune,ST001,23.25,19.05,28.54,10.99,91
2011-06-12,Pune,ST001,26.81,19.43,31.33,16.13,88
2011-06-13,Pune,ST001,27.14,21.39,32.65,6.99,87
2011-06-14,Pune,ST001,24.45,19.08,31.14,16.08,74
2011-06-15,Pune,ST001,27.71,21.53,34.84,4.62,71
2011-06-16,Pune,ST001,22.52,18.15,28.64,5.2,84
2011-06-17,Pune,ST001,25.9,18.87,32.26,5.05,74
2011-06-18,Pune,ST001,23.24,16.91,28.05,7.81,94
2011-06-19,Pune,ST001,24.34,19.59,29.49,5.42,85
2011-06-20,Pune,ST001,25.74,20.99,30.39,3.74,71
2011-06-21,Pune,ST001,23.61,18.87,28.61,9.8,88
2011-06-22,Pune,ST001,24.52,20.29,29.42,6.68,85
2011-06-23,Pune,ST001,27.45,21.1,33.52,14.49,90
2011-06-24,Pune,ST001,23.83,16.47,30.08,14.49,72
2011-06-25,Pune,ST001,26.8,22.73,34.58,15.74,76
2011-06-26,Pune,ST001,22.34,18.14,27.12,3.61,88
2011-06-27,Pune,ST001,25.85,19.56,32.42,6.79,89
2011-06-28,Pune,ST001,27.72,20.44,34.99,11.04,87
2011-06-29,Pune,ST001,18.97,13.67,25.21,5.89,89
2011-06-30,Pune,ST001,22.52,17.12,27.54,6.37,91
2011-07-01,Pune,ST001,25.41,19.02,30.46,8.55,72
2011-07-02,Pune,ST001,23.55,18.45,27.71,2.57,91
2011-07-03,Pune,ST001,24.68,20.57,29.9,16.53,86
2011-07-04,Pune,ST001,22.39,15.45,29.37,15.79,70
2011-07-05,Pune,ST001,23.78,17.27,27.97,17.22,74
2011-07-06,Pune,ST001,23.11,16.78,27.98,23.96,82
2011-07-07,Pune,ST001,25.88,18.91,32.71,15.65,85
2011-07-08,Pune,ST001,23.73,17.03,30.86,2.08,71
2011-07-09,Pune,ST001,23.78,18.96,29.6,11.03,75
2011-07-10,Pune,ST001,22.0,16.59,28.79,1.14,72
2011-07-11,Pune,ST001,21.69,17.19,27.24,4.99,81
2011-07-12,Pune,ST001,21.68,17.16,26.32,6.61,87
2011-07-13,Pune,ST001,23.36,16.66,28.95,24.49,93
2011-07-14,Pune,ST001,21.43,14.0,27.75,1.36,90
2011-07-15,Pune,ST001,22.86,15.01,30.66,11.58,93
2011-07-16,Pune,ST001,26.66,20.14,30.93,12.73,81
2011-07-17,Pune,ST001,23.88,19.14,29.9,3.51,70
2011-07-18,Pune,ST001,21.11,16.69,26.42,14.87,85
2011-07-19,Pune,ST001,24.34,17.09,30.37,17.55,91
2011-07-20,Pune,ST001,20.67,14.35,24.76,9.32,70
2011-07-21,Pune,ST001,16.95,10.48,22.2,6.64,83
2011-07-22,Pune,ST001,19.09,11.96,26.36,6.14,87
2011-07-23,Pune,ST001,17.06,10.25,23.27,8.12,75
2011-07-24,Pune,ST001,20.27,12.94,26.08,5.76,73
2011-07-25,Pune,ST001,20.96,16.73,26.1,13.41,80
2011-07-26,Pune,ST001,24.48,17.49,29.67,9.57,77
2011-07-27,Pune,ST001,21.39,13.98,26.92,6.84,93
2011-07-28,Pune,ST001,20.06,14.92,27.4,7.28,72
2011-07-29,Pune,ST001,22.25,15.68,30.11,14.08,86
2011-07-30,Pune,ST001,15.43,10.18,21.19,6.4,85
2011-07-31,Pune,ST001,20.7,12.86,26.27,13.68,80
2011-08-01,Pune,ST001,21.75,17.62,29.14,34.61,89
2011-08-02,Pune,ST001,16.69,10.37,22.39,7.0,82
2011-08-03,Pune,ST001,22.34,17.67,28.55,13.07,71
2011-08-04,Pune,ST001,20.45,13.6,25.37,1.28,77
2011-08-05,Pune,ST001,18.68,13.97,25.65,9.9,78
2011-08-06,Pune,ST001,20.87,15.93,27.0,10.49,82
2011-08-07,Pune,ST001,24.36,18.38,31.6,11.2,81
2011-08-08,Pune,ST001,19.65,11.99,26.78,5.65,80
2011-08-09,Pune,ST001,19.69,14.84,24.55,4.7,86
2011-08-10,Pune,ST001,18.03,13.45,24.89,21.45,85
2011-08-11,Pune,ST001,17.06,10.02,24.26,9.82,91
2011-08-12,Pune,ST001,20.65,14.65,26.04,14.18,85
2011-08-13,Pune,ST001,16.84,9.19,21.53,6.8,74
2011-08-14,Pune,ST001,18.78,14.19,22.79,10.05,92
2011-08-15,Pune,ST001,17.47,10.88,23.27,2.54,82
2011-08-16,Pune,ST001,19.47,14.54,24.88,11.88,81
2011-08-17,Pune,ST001,19.06,14.43,25.28,15.33,81
2011-08-18,Pune,ST001,20.51,13.78,25.26,11.45,82
2011-08-19,Pune,ST001,17.01,10.64,24.45,12.02,79
2011-08-20,Pune,ST001,17.45,10.43,22.48,3.48,75
2011-08-21,Pune,ST001,15.8,10.56,20.71,9.43,71
2011-08-22,Pune,ST001,16.89,11.1,22.81,16.61,70
2011-08-23,Pune,ST001,18.61,12.99,24.6,8.64,87
2011-08-24,Pune,ST001,19.36,11.42,24.22,5.99,80
2011-08-25,Pune,ST001,15.58,10.41,20.67,20.08,70
2011-08-26,Pune,ST001,19.44,14.26,24.12,12.41,92
2011-08-27,Pune,ST001,20.43,15.02,27.31,1.76,73
2011-08-28,Pune,ST001,18.28,12.03,25.36,7.92,88
2011-08-29,Pune,ST001,21.43,16.42,27.28,11.68,81
2011-08-30,Pune,ST001,23.781255945159543,7.86,22.38,3.73,73
2011-08-31,Pune,ST001,14.42,9.36,21.36,12.36,87
2011-09-01,Pune,ST001,13.17,5.59,17.73,24.81,74
2011-09-02,Pune,ST001,20.31,15.9,28.18,21.93,94
2011-09-03,Pune,ST001,18.4,11.77,25.68,2.16,72
2011-09-04,Pune,ST001,16.77,9.14,21.59,18.14,79
2011-09-05,Pune,ST001,17.45,12.77,22.19,12.66,83
2011-09-06,Pune,ST001,14.3,6.43,18.8,5.08,93
2011-09-07,Pune,ST001,22.1,16.29,26.65,8.08,85
2011-09-08,Pune,ST001,16.95,9.17,23.94,3.29,77
2011-09-09,Pune,ST001,16.85,10.15,22.73,2.57,83
2011-09-10,Pune,ST001,18.16,12.95,25.29,32.06,90
2011-09-11,Pune,ST001,17.57,12.82,24.56,21.02,71
2011-09-12,Pune,ST001,16.96,11.75,23.38,6.24,92
2011-09-13,Pune,ST001,14.69,10.32,21.43,4.58,75
2011-09-14,Pune,ST001,17.42,12.85,21.5,14.32,90
2011-09-15,Pune,ST001,20.49,16.07,25.74,7.05,73
2011-09-16,Pune,ST001,19.27,13.58,25.82,7.72,92
2011-09-17,Pune,ST001,19.78,12.6,23.82,4.11,77
2011-09-18,Pune,ST001,15.12,10.56,19.25,2.22,77
2011-09-19,Pune,ST001,14.04,9.52,21.45,22.7,84
2011-09-20,Pune,ST001,15.91,9.34,22.65,7.85,94
2011-09-21,Pune,ST001,16.29,11.5,21.35,7.89,82
2011-09-22,Pune,ST001,18.55,14.16,25.3,15.79,89
2011-09-23,Pune,ST001,12.4,7.73,19.57,9.77,88
2011-09-24,Pune,ST001,19.47,11.78,24.7,5.64,82
2011-09-25,Pune,ST001,15.74,8.46,19.89,1.25,89
2011-09-26,Pune,ST001,15.14,9.72,22.87,20.94,83
2011-09-27,Pune,ST001,13.84,7.22,19.22,18.26,82
2011-09-28,Pune,ST001,12.42,6.27,16.85,14.61,88
2011-09-29,Pune,ST001,17.87,11.16,23.83,2.75,71
2011-09-30,Pune,ST001,16.21,9.48,23.29,21.14,91
2011-10-01,Pune,ST001,13.21,6.7,18.1,1.11,64
2011-10-02,Pune,ST001,13.2,8.14,18.28,2.59,52
2011-10-03,Pune,ST001,15.32,11.16,20.29,0.43,62
2011-10-04,Pune,ST001,19.73,13.91,27.7,3.99,50
2011-10-05,Pune,ST001,15.5,7.93,20.29,0.96,64
2011-10-06,Pune,ST001,12.77,6.5,19.08,1.44,58
2011-10-07,Pune,ST001,15.55,8.22,23.25,1.16,44
2011-10-08,Pune,ST001,15.51,7.54,20.1,0.4,61
2011-10-09,Pune,ST001,10.19,5.54,18.08,1.45,47
2011-10-10,Pune,ST001,16.03,9.26,23.82,2.21,57
2011-10-11,Pune,ST001,15.66,8.96,23.2,0.81,43
2011-10-12,Pune,ST001,17.73,9.81,22.58,0.23,59
2011-10-13,Pune,ST001,20.29,12.35,26.83,0.29,63
2011-10-14,Pune,ST001,18.73,11.98,25.77,2.57,56
2011-10-15,Pune,ST001,15.69,10.72,23.64,3.65,60
2011-10-16,Pune,ST001,13.88,6.69,18.6,0.74,50
2011-10-17,Pune,ST001,22.01,17.59,29.08,3.29,42
2011-10-18,Pune,ST001,16.52,9.4,21.88,0.57,56
2011-10-19,Pune,ST001,16.46,8.82,21.17,0.27,46
2011-10-20,Pune,ST001,16.42,10.89,22.11,3.38,52
2011-10-21,Pune,ST001,16.96,10.43,24.13,1.49,42
2011-10-22,Pune,ST001,16.25,10.53,22.11,0.07,58
2011-10-23,Pune,ST001,15.36,9.61,21.51,3.91,60
2011-10-24,Pune,ST001,15.47,10.23,23.45,0.89,56
2011-10-25,Pune,ST001,16.65,9.61,22.25,0.13,46
2011-10-26,Pune,ST001,15.59,7.84,22.05,2.91,61
2011-10-27,Pune,ST001,15.27,7.51,20.73,1.4,60
2011-10-28,Pune,ST001,17.14,12.44,22.71,2.83,57
2011-10-29,Pune,ST001,16.4,8.9,23.19,2.42,58
2011-10-30,Pune,ST001,20.34,13.39,28.09,0.07,46
2011-10-31,Pune,ST001,11.26,6.25,17.43,1.25,58
2011-11-01,Pune,ST001,19.57,15.3,26.64,0.71,51
2011-11-02,Pune,ST001,19.98,14.91,24.33,3.1,63
2011-11-03,Pune,ST001,12.75,5.1,17.59,0.16,54
2011-11-04,Pune,ST001,16.63,10.1,22.64,0.32,54
2011-11-05,Pune,ST001,16.64,9.76,20.72,0.33,53
2011-11-06,Pune,ST001,14.44,9.42,19.46,0.47,51
2011-11-07,Pune,ST001,15.91,9.03,21.98,1.11,63
2011-11-08,Pune,ST001,15.26,11.15,19.32,0.4,61
2011-11-09,Pune,ST001,21.64,16.14,26.7,2.35,43
2011-11-10,Pune,ST001,19.93,13.43,25.99,1.88,60
2011-11-11,Pune,ST001,20.76,16.18,27.05,0.93,46
2011-11-12,Pune,ST001,19.64,12.35,27.35,0.84,62
2011-11-13,Pune,ST001,15.66,10.72,22.24,0.31,59
2011-11-14,Pune,ST001,17.09,10.48,22.75,0.77,52
2011-11-15,Pune,ST001,19.41,13.79,27.13,2.37,46
2011-11-16,Pune,ST001,15.74,9.36,22.88,4.41,53
2011-11-17,Pune,ST001,20.1,15.67,24.9,0.72,55
2011-11-18,Pune,ST001,18.1,14.04,22.63,1.09,64
2011-11-19,Pune,ST001,17.91,10.27,24.61,0.82,42
2011-11-20,Pune,ST001,20.4,15.32,26.64,2.18,61
2011-11-21,Pune,ST001,19.92,12.64,27.08,1.72,43
2011-11-22,Pune,ST001,18.26,10.26,25.21,2.41,54
2011-11-23,Pune,ST001,21.71,16.86,28.21,1.85,44
2011-11-24,Pune,ST001,16.89,11.83,24.83,1.48,46
2011-11-25,Pune,ST001,20.73,14.08,26.87,1.91,62
2011-11-26,Pune,ST001,20.8,12.93,25.25,0.05,60
2011-11-27,Pune,ST001,18.92,11.26,26.24,0.68,45
2011-11-28,Pune,ST001,20.44,14.43,25.44,2.25,53
2011-11-29,Pune,ST001,17.08,9.9,24.19,1.31,58
2011-11-30,Pune,ST001,21.99,17.44,29.81,0.08,48
2011-12-01,Pune,ST001,19.67,11.76,26.45,1.05,40
2011-12-02,Pune,ST001,19.04,11.18,25.43,0.18,60
2011-12-03,Pune,ST001,22.62,17.97,28.46,1.67,47
2011-12-04,Pune,ST001,18.89,,24.34,0.73,41
2011-12-05,Pune,ST001,17.46,13.06,22.87,2.57,64
2011-12-06,Pune,ST001,17.26,12.17,23.8,1.53,62
2011-12-07,Pune,ST001,22.14,14.88,29.15,4.54,43
2011-12-08,Pune,ST001,18.12,12.6,24.83,3.58,46
2011-12-09,Pune,ST001,24.92,20.57,29.72,0.8,64
2011-12-10,Pune,ST001,16.61,11.24,22.59,1.18,53
2011-12-11,Pune,ST001,25.05,17.13,32.22,1.97,60
2011-12-12,Pune,ST001,21.91,15.39,27.82,0.25,61
2011-12-13,Pune,ST001,21.37,15.7,27.51,1.7,61
2011-12-14,Pune,ST001,20.51,15.85,27.6,1.56,50
2011-12-15,Pune,ST001,22.72,14.78,29.37,4.03,42
2011-12-16,Pune,ST001,21.89,14.61,27.53,2.27,56
2011-12-17,Pune,ST001,24.54,19.41,32.12,,58
2011-12-18,Pune,ST001,22.49,18.21,27.14,2.28,40
2011-12-19,Pune,ST001,22.71,18.48,30.69,1.75,54
2011-12-20,Pune,ST001,21.71,17.23,26.19,0.22,57
2011-12-21,Pune,ST001,22.52,16.2,26.58,0.61,47
2011-12-22,Pune,ST001,23.46,15.74,31.02,0.22,49
2011-12-23,Pune,ST001,19.16,13.17,24.14,0.31,48
2011-12-24,Pune,ST001,20.09,12.72,27.01,4.3,49
2011-12-25,Pune,ST001,24.83,19.04,32.07,0.33,45
2011-12-26,Pune,ST001,23.7,16.87,31.14,0.53,50
2011-12-27,Pune,ST001,23.06,16.13,31.03,2.77,42
2011-12-28,Pune,ST001,23.64,18.95,28.82,0.23,60
2011-12-29,Pune,ST001,24.51,19.06,31.35,0.98,50
2011-12-30,Pune,ST001,22.69,16.14,27.15,0.41,62
2011-12-31,Pune,ST001,22.3,18.02,27.93,1.97,42
2012-01-01,Pune,ST001,24.67,19.22,32.06,5.88,57
2012-01-02,Pune,ST001,22.22,16.08,27.69,0.98,41
2012-01-03,Pune,ST001,25.41,17.43,31.78,0.58,40
2012-01-04,Pune,ST001,20.9,15.01,26.92,0.75,57
2012-01-05,Pune,ST001,27.05,19.79,33.64,0.36,52
2012-01-06,Pune,ST001,25.96,20.24,33.86,0.91,46
2012-01-07,Pune,ST001,25.62,18.44,29.85,1.79,62
2012-01-08,Pune,ST001,27.36,20.98,33.66,0.15,46
2012-01-09,Pune,ST001,29.0,21.45,36.45,0.91,44
2012-01-10,Pune,ST001,27.7,22.06,33.63,0.7,64
2012-01-11,Pune,ST001,21.55,15.14,25.87,0.01,59
2012-01-12,Pune,ST001,22.92,16.4,29.17,0.5,43
2012-01-13,Pune,ST001,24.5,18.83,29.83,0.71,47
2012-01-14,Pune,ST001,26.07,21.49,30.69,1.38,62
2012-01-15,Pune,ST001,27.28,22.91,34.68,0.47,63
2012-01-16,Pune,ST001,24.68,20.61,30.76,5.66,51
2012-01-17,Pune,ST001,26.82,19.32,34.55,4.97,54
2012-01-18,Pune,ST001,24.88,19.93,32.1,1.98,64
2012-01-19,Pune,ST001,25.32,20.48,32.1,1.55,41
2012-01-20,Pune,ST001,23.7,16.76,27.72,0.63,62
2012-01-21,Pune,ST001,24.9,19.62,30.61,0.23,41
2012-01-22,Pune,ST001,24.08,18.06,28.87,1.36,51
2012-01-23,Pune,ST001,25.04,20.39,32.68,1.72,60
2012-01-24,Pune,ST001,29.63,21.79,34.33,2.56,60
2012-01-25,Pune,ST001,25.35,17.94,30.49,0.58,53
2012-01-26,Pune,ST001,33.35,25.9,39.42,1.12,56
2012-01-27,Pune,ST001,28.77,23.14,33.82,1.63,40
2012-01-28,Pune,ST001,28.21,21.16,33.05,1.21,62
2012-01-29,Pune,ST001,26.04,21.46,32.44,2.52,58
2012-01-30,Pune,ST001,29.59,25.55,33.94,1.03,52
2012-01-31,Pune,ST001,26.9,22.82,31.13,0.27,53
2012-02-01,Pune,ST001,28.55,22.21,34.04,4.32,41
2012-02-02,Pune,ST001,34.03,28.21,40.92,0.25,57
2012-02-03,Pune,ST001,28.31,22.23,34.52,2.08,44
2012-02-04,Pune,ST001,31.16,27.13,36.85,2.19,58
2012-02-05,Pune,ST001,27.2,21.51,33.46,1.64,54
2012-02-06,Pune,ST001,28.78,21.91,34.24,0.03,60
2012-02-07,Pune,ST001,32.86,27.09,40.61,0.12,47
2012-02-08,Pune,ST001,27.69,20.77,31.91,0.34,42
2012-02-09,Pune,ST001,33.17,28.24,39.86,3.04,52
2012-02-10,Pune,ST001,30.84,23.59,38.41,2.51,58
2012-02-11,Pune,ST001,28.15,21.8,35.37,0.73,43
2012-02-12,Pune,ST001,30.88,26.04,35.62,3.52,62
2012-02-13,Pune,ST001,31.73,26.79,36.92,0.95,55
2012-02-14,Pune,ST001,31.06,24.55,37.93,1.49,64
2012-02-15,Pune,ST001,26.34,19.02,30.67,3.79,58
2012-02-16,Pune,ST001,28.29,22.62,35.53,0.05,55
2012-02-17,Pune,ST001,29.44,24.4,36.31,1.24,57
2012-02-18,Pune,ST001,29.91,22.44,36.83,1.36,50
2012-02-19,Pune,ST001,31.53,24.85,35.93,0.12,64
2012-02-20,Pune,ST001,30.64,24.85,37.51,2.95,43
2012-02-21,Pune,ST001,27.4,21.45,34.12,0.62,47
2012-02-22,Pune,ST001,31.26,26.44,38.58,1.49,43
2012-02-23,Pune,ST001,31.85,25.34,36.02,6.08,48
2012-02-24,Pune,ST001,31.82,26.39,35.91,0.26,59
2012-02-25,Pune,ST001,33.05,25.06,38.54,1.19,60
2012-02-26,Pune,ST001,32.58,26.66,37.18,0.53,43
2012-02-27,Pune,ST001,31.83,25.89,38.07,1.86,59
2012-02-28,Pune,ST001,30.74,24.48,38.41,0.65,58
2012-02-29,Pune,ST001,27.31,19.65,32.88,0.3,50
2012-03-01,Pune,ST001,31.98,24.78,39.36,0.97,50
2012-03-02,Pune,ST001,31.56,25.76,35.56,0.49,37
2012-03-03,Pune,ST001,31.77,24.89,36.44,0.11,32
2012-03-04,Pune,ST001,28.42,22.08,32.55,0.47,38
2012-03-05,Pune,ST001,28.92,22.95,34.23,1.58,45
2012-03-06,Pune,ST001,33.67,28.9,41.3,0.02,42
2012-03-07,Pune,ST001,31.32,25.47,35.71,0.54,35
2012-03-08,Pune,ST001,32.96,27.98,39.39,0.64,44
2012-03-09,Pune,ST001,31.58,23.92,37.39,1.25,36
2012-03-10,Pune,ST001,31.63,26.29,39.39,0.21,49
2012-03-11,Pune,ST001,33.68,25.87,38.17,1.66,45
2012-03-12,Pune,ST001,30.53,24.4,35.38,1.61,44
2012-03-13,Pune,ST001,31.92,25.39,36.04,0.16,32
2012-03-14,Pune,ST001,30.73,24.56,36.47,0.73,52
2012-03-15,Pune,ST001,30.83,26.31,35.94,0.38,50
2012-03-16,Pune,ST001,31.14,25.64,38.62,3.41,31
2012-03-17,Pune,ST001,32.35,27.95,38.77,1.53,47
2012-03-18,Pune,ST001,30.84,24.35,37.29,1.61,32
2012-03-19,Pune,ST001,34.68,28.9,40.81,0.14,34
2012-03-20,Pune,ST001,29.98,22.87,34.35,1.79,49
2012-03-21,Pune,ST001,31.56,26.68,37.34,1.82,45
2012-03-22,Pune,ST001,31.03,26.37,39.03,1.01,41
2012-03-23,Pune,ST001,35.2,29.58,42.54,0.17,43
2012-03-24,Pune,ST001,32.47,24.76,40.04,0.96,48
2012-03-25,Pune,ST001,34.32,27.48,41.62,0.53,49
2012-03-26,Pune,ST001,28.8,23.12,33.21,0.94,44
2012-03-27,Pune,ST001,32.67,26.6,37.58,2.49,31
2012-03-28,Pune,ST001,34.04,29.71,38.06,0.47,35
2012-03-29,Pune,ST001,32.27,24.34,37.49,0.97,47
2012-03-30,Pune,ST001,34.44,27.78,38.88,1.05,52
2012-03-31,Pune,ST001,30.96,25.82,36.85,0.2,50
2012-04-01,Pune,ST001,35.2,28.86,41.91,2.75,40
2012-04-02,Pune,ST001,37.15,32.72,44.65,0.5,30
2012-04-03,Pune,ST001,31.29,23.43,38.29,0.77,30
2012-04-04,Pune,ST001,31.1,26.4,38.86,0.51,52
2012-04-05,Pune,ST001,35.27,28.68,39.49,3.66,53
2012-04-06,Pune,ST001,35.54,30.55,39.59,0.43,51
2012-04-07,Pune,ST001,30.9,24.03,37.54,0.5,30
2012-04-08,Pune,ST001,31.11,24.0,36.26,1.18,44
2012-04-09,Pune,ST001,31.39,24.7,36.4,1.54,49
2012-04-10,Pune,ST001,29.03,22.57,34.35,0.25,44
2012-04-11,Pune,ST001,29.94,22.37,35.02,0.5,54
2012-04-12,Pune,ST001,29.73,25.42,35.78,0.38,33
2012-04-13,Pune,ST001,30.22,24.9,35.98,0.26,30
2012-04-14,Pune,ST001,31.8,26.81,37.85,2.09,49
2012-04-15,Pune,ST001,32.36,24.41,39.05,0.08,45
2012-04-16,Pune,ST001,35.22,29.66,40.77,2.68,45
2012-04-17,Pune,ST001,29.58,22.65,34.58,0.41,45
2012-04-18,Pune,ST001,33.9,27.16,38.56,5.02,45
2012-04-19,Pune,ST001,31.22,26.37,36.62,0.21,40
2012-04-20,Pune,ST001,31.54,26.58,38.5,0.33,33
2012-04-21,Pune,ST001,33.08,27.96,40.11,1.82,48
2012-04-22,Pune,ST001,29.08,23.44,35.75,0.03,43
2012-04-23,Pune,ST001,32.34,27.4,37.28,1.42,54
2012-04-24,Pune,ST001,31.81,27.73,38.16,0.66,46
