date,location,station,avg_temp,min_temp,max_temp,precipitation,humidity,year,month,day,month_name,season,temp_30d_avg,rain_30d_avg
2010-08-13,Pune,ST001,17.63,12.01,24.33,25.16,71,2010,8,13,August,Monsoon,20.798333333333332,9.605333333333332
2010-08-14,Pune,ST001,20.97,12.97,27.13,2.21,92,2010,8,14,August,Monsoon,20.73,9.505999999999998
2010-08-15,Pune,ST001,18.61,14.39,25.98,8.64,83,2010,8,15,August,Monsoon,20.680333333333333,9.661000000000001
2010-08-16,Pune,ST001,16.0,9.69,23.05,11.32,82,2010,8,16,August,Monsoon,20.471999999999998,9.053666666666667
2010-08-17,Pune,ST001,16.7,12.37,20.93,3.82,89,2010,8,17,August,Monsoon,20.29866666666667,8.934
2010-08-18,Pune,ST001,19.67,15.06,27.67,5.03,87,2010,8,18,August,Monsoon,20.316666666666666,8.563666666666666
2010-08-19,Pune,ST001,16.48,10.72,23.49,7.08,90,2010,8,19,August,Monsoon,20.122666666666667,8.491000000000001
2010-08-20,Pune,ST001,18.47,12.43,25.92,16.25,74,2010,8,20,August,Monsoon,19.984333333333336,8.525
2010-08-21,Pune,ST001,18.0,12.97,24.61,5.96,93,2010,8,21,August,Monsoon,19.796333333333333,8.551333333333334
2010-08-22,Pune,ST001,16.38,11.12,23.81,12.04,83,2010,8,22,August,Monsoon,19.561,8.599
2010-08-23,Pune,ST001,22.45,18.1,26.89,4.64,84,2010,8,23,August,Monsoon,19.71033333333333,8.552999999999999
2010-08-24,Pune,ST001,19.04,13.83,24.43,12.64,93,2010,8,24,August,Monsoon,19.718000000000004,8.852
2010-08-25,Pune,ST001,13.11,5.24,20.61,6.57,74,2010,8,25,August,Monsoon,19.425666666666665,8.851333333333333
2010-08-26,Pune,ST001,17.89,10.11,22.7,12.96,76,2010,8,26,August,Monsoon,19.297000000000004,8.842666666666668
2010-08-27,Pune,ST001,15.95,10.61,20.26,7.11,82,2010,8,27,August,Monsoon,19.107666666666667,8.587666666666667
2010-08-28,Pune,ST001,19.2,12.92,26.35,5.46,80,2010,8,28,August,Monsoon,18.786,8.558666666666666
2010-08-29,Pune,ST001,15.51,7.87,22.85,45.499391660985935,70,2010,8,29,August,Monsoon,18.586333333333336,9.76764638869953
2010-08-30,Pune,ST001,16.92,12.9,21.58,6.58,79,2010,8,30,August,Monsoon,18.396,9.901313055366197
2010-08-31,Pune,ST001,18.22,10.97,25.63,1.77,85,2010,8,31,August,Monsoon,18.266333333333332,9.70064638869953
2010-09-01,Pune,ST001,18.94,11.15,25.69,14.2,84,2010,9,1,September,Monsoon,18.186999999999998,9.850979722032864
2010-09-02,Pune,ST001,14.33,9.96,20.41,8.59,86,2010,9,2,September,Monsoon,18.028666666666666,9.837646388699532
2010-09-03,Pune,ST001,16.17,11.52,23.49,6.87,79,2010,9,3,September,Monsoon,17.857000000000003,9.682313055366198
2010-09-04,Pune,ST001,15.8,7.96,21.48,4.48,74,2010,9,4,September,Monsoon,17.788999999999998,9.459646388699532
2010-09-05,Pune,ST001,15.35,9.2,20.12,8.54,82,2010,9,5,September,Monsoon,17.670333333333335,9.486313055366198
2010-09-06,Pune,ST001,20.61,16.55,25.75,18.78,81,2010,9,6,September,Monsoon,17.749000000000002,9.921313055366198
2010-09-07,Pune,ST001,17.56,12.53,23.58,10.43,80,2010,9,7,September,Monsoon,17.688333333333333,9.867313055366198
2010-09-08,Pune,ST001,13.84,8.04,19.97,7.87,88,2010,9,8,September,Monsoon,17.34333333333333,9.939646388699533
2010-09-09,Pune,ST001,18.58,11.81,25.8,13.08,72,2010,9,9,September,Monsoon,17.466666666666665,10.088979722032864
2010-09-10,Pune,ST001,21.18,14.25,28.35,2.93,70,2010,9,10,September,Monsoon,17.493,10.049979722032866
2010-09-11,Pune,ST001,18.74,10.76,25.06,4.43,94,2010,9,11,September,Monsoon,17.61,10.0313130553662
2010-09-12,Pune,ST001,13.08,7.93,20.2,9.91,79,2010,9,12,September,Monsoon,17.458333333333332,9.522979722032863
2010-09-13,Pune,ST001,15.31,9.16,20.08,6.79,94,2010,9,13,September,Monsoon,17.26966666666667,9.675646388699532
2010-09-14,Pune,ST001,19.12,12.99,23.32,18.95,82,2010,9,14,September,Monsoon,17.28666666666667,10.019313055366199
2010-09-15,Pune,ST001,14.74,9.12,22.24,13.06,89,2010,9,15,September,Monsoon,17.244666666666667,10.077313055366199
2010-09-16,Pune,ST001,17.24,12.56,21.54,16.81,84,2010,9,16,September,Monsoon,17.262666666666668,10.510313055366199
2010-09-17,Pune,ST001,17.93,10.02,22.92,10.52,78,2010,9,17,September,Monsoon,17.204666666666665,10.693313055366197
2010-09-18,Pune,ST001,14.16,6.74,20.94,7.16,80,2010,9,18,September,Monsoon,17.127333333333333,10.695979722032865
2010-09-19,Pune,ST001,16.04,10.04,21.67,4.1,77,2010,9,19,September,Monsoon,17.046333333333333,10.290979722032864
2010-09-20,Pune,ST001,9.01,2.6,16.52,8.22,78,2010,9,20,September,Monsoon,16.746666666666666,10.366313055366197
2010-09-21,Pune,ST001,13.86,8.95,19.05,15.01,91,2010,9,21,September,Monsoon,16.662666666666667,10.465313055366199
2010-09-22,Pune,ST001,15.54,9.36,19.59,7.67,87,2010,9,22,September,Monsoon,16.432333333333332,10.5663130553662
2010-09-23,Pune,ST001,13.33,6.55,18.53,9.57,73,2010,9,23,September,Monsoon,16.242,10.463979722032864
2010-09-24,Pune,ST001,19.65,13.59,25.96,21.4,83,2010,9,24,September,Monsoon,16.459999999999997,10.958313055366197
2010-09-25,Pune,ST001,12.9,4.93,18.4,2.22,92,2010,9,25,September,Monsoon,16.293666666666667,10.600313055366199
2010-09-26,Pune,ST001,15.06,8.62,21.2,37.53,70,2010,9,26,September,Monsoon,16.264,11.614313055366198
2010-09-27,Pune,ST001,16.31,10.82,23.81,14.24,85,2010,9,27,September,Monsoon,16.16766666666667,11.906979722032865
2010-09-28,Pune,ST001,19.18,12.09,26.83,10.29,72,2010,9,28,September,Monsoon,16.29,10.733333333333333
2010-09-29,Pune,ST001,12.85,8.16,17.91,6.48,72,2010,9,29,September,Monsoon,16.154333333333334,10.729999999999999
2010-09-30,Pune,ST001,18.56,13.02,24.41,8.4,76,2010,9,30,September,Monsoon,16.165666666666667,10.951
2010-10-01,Pune,ST001,16.02,10.63,22.22,1.26,47,2010,10,1,October,Autumn,16.068333333333335,10.519666666666666
2010-10-02,Pune,ST001,13.84,8.11,21.64,4.42,46,2010,10,2,October,Autumn,16.052,10.380666666666666
2010-10-03,Pune,ST001,17.02,9.89,25.02,0.66,48,2010,10,3,October,Autumn,16.080333333333332,10.173666666666666
2010-10-04,Pune,ST001,16.45,10.51,21.39,0.15,40,2010,10,4,October,Autumn,16.101999999999997,10.029333333333334
2010-10-05,Pune,ST001,14.7,7.52,21.61,1.13,58,2010,10,5,October,Autumn,16.080333333333336,9.782333333333334
2010-10-06,Pune,ST001,16.18,9.88,21.7,0.04,63,2010,10,6,October,Autumn,15.932666666666668,9.157666666666666
2010-10-07,Pune,ST001,15.2,9.83,19.23,0.56,44,2010,10,7,October,Autumn,15.854000000000001,8.828666666666665
2010-10-08,Pune,ST001,16.31,9.07,20.35,2.03,51,2010,10,8,October,Autumn,15.936333333333332,8.633999999999999
2010-10-09,Pune,ST001,17.53,12.58,23.38,0.92,52,2010,10,9,October,Autumn,15.901333333333332,8.228666666666665
2010-10-10,Pune,ST001,19.59,14.69,25.54,0.76,45,2010,10,10,October,Autumn,15.848333333333333,8.156333333333333
2010-10-11,Pune,ST001,13.4,7.38,17.49,0.09,50,2010,10,11,October,Autumn,15.670333333333334,8.011666666666667
2010-10-12,Pune,ST001,20.84,15.79,27.58,1.23,47,2010,10,12,October,Autumn,15.929,7.722333333333334
2010-10-13,Pune,ST001,11.88,7.84,17.05,1.02,62,2010,10,13,October,Autumn,15.814666666666666,7.529999999999999
2010-10-14,Pune,ST001,15.87,9.27,22.11,1.93,49,2010,10,14,October,Autumn,15.706333333333331,6.962666666666666
2010-10-15,Pune,ST001,17.53,11.48,22.73,1.33,49,2010,10,15,October,Autumn,15.799333333333333,6.571666666666667
2010-10-16,Pune,ST001,16.89,11.1,21.55,1.84,53,2010,10,16,October,Autumn,15.787666666666667,6.072666666666666
2010-10-17,Pune,ST001,14.93,7.07,20.56,1.88,55,2010,10,17,October,Autumn,15.687666666666667,5.784666666666667
2010-10-18,Pune,ST001,15.88,9.6,20.81,1.67,55,2010,10,18,October,Autumn,15.745,5.601666666666666
2010-10-19,Pune,ST001,15.3,7.84,21.44,2.22,57,2010,10,19,October,Autumn,15.720333333333334,5.539
2010-10-20,Pune,ST001,15.13,10.57,19.93,4.13,51,2010,10,20,October,Autumn,15.924333333333333,5.402666666666666
2010-10-21,Pune,ST001,18.34,12.06,24.37,1.1,47,2010,10,21,October,Autumn,16.073666666666668,4.938999999999999
2010-10-22,Pune,ST001,17.3,9.83,21.93,0.31,64,2010,10,22,October,Autumn,16.13233333333333,4.693666666666667
2010-10-23,Pune,ST001,15.04,8.71,21.73,1.8,62,2010,10,23,October,Autumn,16.189333333333334,4.434666666666667
2010-10-24,Pune,ST001,18.6,11.73,25.62,0.63,56,2010,10,24,October,Autumn,16.154333333333334,3.7423333333333333
2010-10-25,Pune,ST001,17.35,11.86,21.79,4.23,60,2010,10,25,October,Autumn,16.302666666666667,3.8093333333333335
2010-10-26,Pune,ST001,18.52,14.15,24.39,0.85,55,2010,10,26,October,Autumn,16.418,2.5866666666666664
2010-10-27,Pune,ST001,18.18,12.34,22.46,0.8,54,2010,10,27,October,Autumn,16.48033333333333,2.1386666666666665
2010-10-28,Pune,ST001,15.03,9.45,21.42,0.86,49,2010,10,28,October,Autumn,16.342,1.8243333333333331
2010-10-29,Pune,ST001,15.68,8.21,20.74,1.66,51,2010,10,29,October,Autumn,16.436333333333334,1.6636666666666668
2010-10-30,Pune,ST001,18.62,13.65,24.73,0.95,45,2010,10,30,October,Autumn,16.438333333333336,1.4153333333333333
2010-10-31,Pune,ST001,18.39,10.52,24.46,1.07,41,2010,10,31,October,Autumn,16.517333333333333,1.4089999999999998
2010-11-01,Pune,ST001,17.07,9.24,24.77,0.95,46,2010,11,1,November,Autumn,16.625,1.2933333333333332
2010-11-02,Pune,ST001,17.44,12.45,23.64,0.68,43,2010,11,2,November,Autumn,16.639,1.294
2010-11-03,Pune,ST001,20.07,14.68,26.4,2.27,57,2010,11,3,November,Autumn,16.759666666666668,1.3646666666666667
2010-11-04,Pune,ST001,16.03,8.45,21.64,0.43,40,2010,11,4,November,Autumn,16.804,1.3413333333333335
2010-11-05,Pune,ST001,18.62,10.75,26.41,2.16,44,2010,11,5,November,Autumn,16.88533333333333,1.412
2010-11-06,Pune,ST001,17.05,11.27,24.15,0.92,55,2010,11,6,November,Autumn,16.947,1.424
2010-11-07,Pune,ST001,17.09,11.81,22.23,1.46,58,2010,11,7,November,Autumn,16.973,1.4050000000000002
2010-11-08,Pune,ST001,20.07,13.97,27.45,0.66,58,2010,11,8,November,Autumn,17.057666666666666,1.3963333333333334
2010-11-09,Pune,ST001,19.56,12.8,25.28,1.28,60,2010,11,9,November,Autumn,17.056666666666665,1.4136666666666668
2010-11-10,Pune,ST001,19.62,14.52,26.93,1.16,59,2010,11,10,November,Autumn,17.264000000000003,1.4493333333333331
2010-11-11,Pune,ST001,20.79,13.84,28.08,0.12,41,2010,11,11,November,Autumn,17.262333333333334,1.4123333333333334
2010-11-12,Pune,ST001,18.05,13.84,22.81,1.16,57,2010,11,12,November,Autumn,17.468,1.417
2010-11-13,Pune,ST001,19.6,15.4,26.4,0.5,40,2010,11,13,November,Autumn,17.592333333333332,1.3693333333333333
2010-11-14,Pune,ST001,17.51,11.96,22.67,1.82,53,2010,11,14,November,Autumn,17.591666666666665,1.3856666666666666
2010-11-15,Pune,ST001,19.0,13.58,24.19,0.8,55,2010,11,15,November,Autumn,17.662,1.351
2010-11-16,Pune,ST001,18.1,12.83,23.28,0.85,41,2010,11,16,November,Autumn,17.767666666666667,1.3166666666666667
2010-11-17,Pune,ST001,18.7,12.73,25.6,2.82,47,2010,11,17,November,Autumn,17.861666666666668,1.355
2010-11-18,Pune,ST001,19.89,14.61,24.81,2.94,52,2010,11,18,November,Autumn,18.014666666666667,1.3790000000000002
2010-11-19,Pune,ST001,16.88,12.12,20.89,1.23,43,2010,11,19,November,Autumn,18.073,1.2823333333333333
2010-11-20,Pune,ST001,23.39,18.15,30.25,0.41,42,2010,11,20,November,Autumn,18.241333333333333,1.2593333333333334
2010-11-21,Pune,ST001,16.68,8.78,21.36,2.23,49,2010,11,21,November,Autumn,18.220666666666666,1.3233333333333335
2010-11-22,Pune,ST001,16.33,10.68,20.75,0.88,61,2010,11,22,November,Autumn,18.263666666666666,1.2926666666666666
2010-11-23,Pune,ST001,21.66,15.88,26.61,0.05,47,2010,11,23,November,Autumn,18.365666666666666,1.2733333333333332
2010-11-24,Pune,ST001,20.96,14.65,26.48,1.06,53,2010,11,24,November,Autumn,18.486,1.1676666666666666
2010-11-25,Pune,ST001,20.7,12.77,26.61,2.33,52,2010,11,25,November,Autumn,18.558666666666667,1.2169999999999999
2010-11-26,Pune,ST001,20.82,15.86,25.0,1.94,40,2010,11,26,November,Autumn,18.646666666666665,1.255
2010-11-27,Pune,ST001,19.53,12.8,27.41,0.25,62,2010,11,27,November,Autumn,18.796666666666667,1.2346666666666666
2010-11-28,Pune,ST001,17.7,10.83,24.56,3.18,46,2010,11,28,November,Autumn,18.864,1.2853333333333334
2010-11-29,Pune,ST001,19.95,13.52,25.25,0.96,45,2010,11,29,November,Autumn,18.908333333333335,1.2856666666666667
2010-11-30,Pune,ST001,18.41,14.06,23.69,1.87,58,2010,11,30,November,Autumn,18.909,1.3123333333333336
2010-12-01,Pune,ST001,22.17,15.46,27.96,1.58,62,2010,12,1,December,Winter,19.079,1.3333333333333333
2010-12-02,Pune,ST001,19.82,15.56,26.32,0.13,42,2010,12,2,December,Winter,19.158333333333335,1.3150000000000002
2010-12-03,Pune,ST001,18.45,12.06,23.03,0.79,58,2010,12,3,December,Winter,19.104333333333333,1.265666666666667
2010-12-04,Pune,ST001,19.68,12.72,24.43,1.62,44,2010,12,4,December,Winter,19.226000000000003,1.3053333333333332
2010-12-05,Pune,ST001,21.42,16.57,28.86,0.1,49,2010,12,5,December,Winter,19.319333333333336,1.2366666666666668
2010-12-06,Pune,ST001,19.39,12.03,24.42,1.0,64,2010,12,6,December,Winter,19.397333333333332,1.2393333333333334
2010-12-07,Pune,ST001,18.95,14.83,24.47,0.73,48,2010,12,7,December,Winter,19.459333333333333,1.2149999999999999
2010-12-08,Pune,ST001,21.42,14.05,28.91,0.54,59,2010,12,8,December,Winter,19.50433333333333,1.2109999999999999
2010-12-09,Pune,ST001,21.55,15.71,28.2,0.25,44,2010,12,9,December,Winter,19.570666666666668,1.1766666666666665
2010-12-10,Pune,ST001,20.03,15.15,25.39,3.93,61,2010,12,10,December,Winter,19.584333333333333,1.2690000000000003
2010-12-11,Pune,ST001,20.23,15.7,26.97,0.26,54,2010,12,11,December,Winter,19.56566666666667,1.2736666666666667
2010-12-12,Pune,ST001,21.91,14.1,25.99,5.53,46,2010,12,12,December,Winter,19.694333333333336,1.4193333333333336
2010-12-13,Pune,ST001,18.34,14.05,25.29,0.61,57,2010,12,13,December,Winter,19.652333333333335,1.4230000000000003
2010-12-14,Pune,ST001,18.56,13.77,24.51,0.91,52,2010,12,14,December,Winter,19.687333333333335,1.3926666666666667
2010-12-15,Pune,ST001,20.21,14.82,27.46,2.53,63,2010,12,15,December,Winter,19.727666666666668,1.4503333333333333
2010-12-16,Pune,ST001,21.46,14.97,29.27,0.81,47,2010,12,16,December,Winter,19.83966666666667,1.4490000000000003
2010-12-17,Pune,ST001,22.74,16.56,30.45,0.16,41,2010,12,17,December,Winter,19.97433333333333,1.3603333333333334
2010-12-18,Pune,ST001,25.44,20.94,33.08,0.52,59,2010,12,18,December,Winter,20.159333333333333,1.2796666666666667
2010-12-19,Pune,ST001,24.21,19.05,30.26,2.7,59,2010,12,19,December,Winter,20.403666666666666,1.3286666666666667
2010-12-20,Pune,ST001,22.11,17.15,27.55,5.43,58,2010,12,20,December,Winter,20.360999999999997,1.4959999999999998
2010-12-21,Pune,ST001,22.55,17.7,28.42,0.31,49,2010,12,21,December,Winter,20.55666666666667,1.432
2010-12-22,Pune,ST001,20.53,14.88,27.29,2.3,52,2010,12,22,December,Winter,20.696666666666665,1.4793333333333334
2010-12-23,Pune,ST001,22.83,16.01,30.36,0.3,40,2010,12,23,December,Winter,20.735666666666667,1.4876666666666667
2010-12-24,Pune,ST001,22.37,17.5,27.2,0.03,53,2010,12,24,December,Winter,20.782666666666668,1.4533333333333334
2010-12-25,Pune,ST001,23.85,18.38,31.52,1.76,51,2010,12,25,December,Winter,20.88766666666667,1.4343333333333335
2010-12-26,Pune,ST001,21.46,15.89,28.72,0.02,41,2010,12,26,December,Winter,20.909,1.3703333333333336
2010-12-27,Pune,ST001,24.56,16.65,32.47,0.13,55,2010,12,27,December,Winter,21.076666666666668,1.3663333333333334
2010-12-28,Pune,ST001,26.92,19.11,34.45,3.21,57,2010,12,28,December,Winter,21.384,1.3673333333333335
2010-12-29,Pune,ST001,23.45,16.25,28.57,0.33,50,2010,12,29,December,Winter,21.50066666666667,1.3463333333333334
2010-12-30,Pune,ST001,24.71,19.75,29.14,0.52,60,2010,12,30,December,Winter,21.710666666666665,1.3013333333333332
2010-12-31,Pune,ST001,25.48,21.21,29.93,0.31,61,2010,12,31,December,Winter,21.821,1.2590000000000001
2011-01-01,Pune,ST001,23.3,18.04,28.47,0.88,45,2011,1,1,January,Winter,21.937,1.2839999999999998
2011-01-02,Pune,ST001,24.82,19.75,31.27,1.14,50,2011,1,2,January,Winter,22.149333333333335,1.2956666666666665
2011-01-03,Pune,ST001,24.49,18.47,31.71,0.9,43,2011,1,3,January,Winter,22.309666666666665,1.2716666666666667
2011-01-04,Pune,ST001,24.81,17.7,32.41,0.25,47,2011,1,4,January,Winter,22.422666666666668,1.2766666666666666
2011-01-05,Pune,ST001,23.04,15.6,29.53,0.76,52,2011,1,5,January,Winter,22.544333333333334,1.2686666666666668
2011-01-06,Pune,ST001,24.93,17.55,28.95,0.07,56,2011,1,6,January,Winter,22.743666666666666,1.2466666666666668
2011-01-07,Pune,ST001,26.11,20.67,30.85,0.04,41,2011,1,7,January,Winter,22.9,1.2300000000000002
2011-01-08,Pune,ST001,28.34,21.59,32.74,1.25,61,2011,1,8,January,Winter,23.12633333333333,1.2633333333333334
2011-01-09,Pune,ST001,27.39,22.14,32.85,0.65,43,2011,1,9,January,Winter,23.371666666666666,1.154
2011-01-10,Pune,ST001,30.16,25.91,36.16,0.86,43,2011,1,10,January,Winter,23.702666666666666,1.174
2011-01-11,Pune,ST001,23.87,17.06,28.04,1.46,50,2011,1,11,January,Winter,23.767999999999997,1.0383333333333333
2011-01-12,Pune,ST001,27.61,23.57,33.0,4.75,55,2011,1,12,January,Winter,24.076999999999998,1.1763333333333332
2011-01-13,Pune,ST001,26.23,20.59,30.94,0.17,48,2011,1,13,January,Winter,24.332666666666668,1.1516666666666668
2011-01-14,Pune,ST001,30.78,25.46,37.36,2.53,58,2011,1,14,January,Winter,24.685,1.1516666666666668
2011-01-15,Pune,ST001,24.31,17.54,30.17,0.79,43,2011,1,15,January,Winter,24.779999999999998,1.151
2011-01-16,Pune,ST001,24.38,17.31,30.36,2.6,48,2011,1,16,January,Winter,24.83466666666667,1.2323333333333333
2011-01-17,Pune,ST001,25.04,19.82,30.75,1.36,58,2011,1,17,January,Winter,24.82133333333333,1.2603333333333333
2011-01-18,Pune,ST001,21.82,14.57,29.64,2.47,59,2011,1,18,January,Winter,24.741666666666667,1.2526666666666666
2011-01-19,Pune,ST001,25.46,20.29,30.32,1.37,56,2011,1,19,January,Winter,24.853333333333335,1.1173333333333335
2011-01-20,Pune,ST001,25.08,19.29,31.14,0.56,40,2011,1,20,January,Winter,24.937666666666665,1.1256666666666668
2011-01-21,Pune,ST001,27.21,20.3,34.15,2.15,44,2011,1,21,January,Winter,25.160333333333334,1.120666666666667
2011-01-22,Pune,ST001,27.76,20.99,33.99,0.66,51,2011,1,22,January,Winter,25.324666666666666,1.1326666666666667
2011-01-23,Pune,ST001,31.26,23.31,38.98,0.68,63,2011,1,23,January,Winter,25.621,1.1543333333333334
2011-01-24,Pune,ST001,29.35,24.45,34.86,2.15,62,2011,1,24,January,Winter,25.804333333333332,1.1673333333333331
2011-01-25,Pune,ST001,26.12,19.47,31.97,0.76,49,2011,1,25,January,Winter,25.95966666666667,1.1920000000000002
2011-01-26,Pune,ST001,25.53,19.09,29.89,0.49,46,2011,1,26,January,Winter,25.992,1.204
2011-01-27,Pune,ST001,28.72,21.06,35.15,0.47,59,2011,1,27,January,Winter,26.052000000000003,1.1126666666666665
2011-01-28,Pune,ST001,24.85,20.23,30.0,2.06,46,2011,1,28,January,Winter,26.098666666666663,1.1703333333333332
2011-01-29,Pune,ST001,31.91,24.9,36.55,1.02,42,2011,1,29,January,Winter,26.33866666666667,1.1870000000000003
2011-01-30,Pune,ST001,30.59,24.32,36.77,0.42,51,2011,1,30,January,Winter,26.509,1.1906666666666665
2011-01-31,Pune,ST001,27.08,21.99,33.21,1.63,52,2011,1,31,January,Winter,26.634999999999998,1.2156666666666667
2011-02-01,Pune,ST001,24.47,18.57,28.77,0.51,56,2011,2,1,February,Winter,26.623333333333335,1.1946666666666665
2011-02-02,Pune,ST001,31.33,25.99,38.12,1.51,53,2011,2,2,February,Winter,26.851333333333333,1.215
2011-02-03,Pune,ST001,28.21,21.9,34.71,1.1,43,2011,2,3,February,Winter,26.964666666666666,1.2433333333333332
2011-02-04,Pune,ST001,31.3,23.75,36.06,0.48,62,2011,2,4,February,Winter,27.240000000000002,1.2340000000000002
2011-02-05,Pune,ST001,25.19,18.91,31.06,1.11,42,2011,2,5,February,Winter,27.24866666666667,1.2686666666666668
2011-02-06,Pune,ST001,27.49,20.96,34.37,2.54,64,2011,2,6,February,Winter,27.294666666666668,1.352
2011-02-07,Pune,ST001,28.93,22.85,35.04,1.23,56,2011,2,7,February,Winter,27.31433333333333,1.3513333333333335
2011-02-08,Pune,ST001,29.13,24.92,34.71,2.88,53,2011,2,8,February,Winter,27.372333333333334,1.4256666666666669
2011-02-09,Pune,ST001,28.14,23.21,33.43,7.98,56,2011,2,9,February,Winter,27.305000000000003,1.663
2011-02-10,Pune,ST001,30.61,24.64,37.05,3.78,45,2011,2,10,February,Winter,27.529666666666667,1.7403333333333335
2011-02-11,Pune,ST001,26.99,21.75,34.75,2.14,44,2011,2,11,February,Winter,27.509,1.6533333333333335
2011-02-12,Pune,ST001,29.13,24.4,35.82,0.94,52,2011,2,12,February,Winter,27.605666666666664,1.679
2011-02-13,Pune,ST001,29.81,23.79,34.11,1.26,43,2011,2,13,February,Winter,27.573333333333334,1.6366666666666667
2011-02-14,Pune,ST001,30.77,25.48,36.62,3.87,52,2011,2,14,February,Winter,27.788666666666664,1.7393333333333336
2011-02-15,Pune,ST001,31.31,26.27,38.87,0.66,46,2011,2,15,February,Winter,28.019666666666662,1.6746666666666667
2011-02-16,Pune,ST001,27.36,21.51,31.74,1.67,63,2011,2,16,February,Winter,28.096999999999998,1.685
2011-02-17,Pune,ST001,26.56,22.02,34.51,0.98,45,2011,2,17,February,Winter,28.255,1.6353333333333333
2011-02-18,Pune,ST001,32.83,25.12,40.63,1.19,41,2011,2,18,February,Winter,28.500666666666667,1.629333333333333
2011-02-19,Pune,ST001,30.84,23.37,35.16,4.53,50,2011,2,19,February,Winter,28.692666666666664,1.7616666666666667
2011-02-20,Pune,ST001,28.56,21.73,36.29,1.45,52,2011,2,20,February,Winter,28.737666666666666,1.7383333333333335
2011-02-21,Pune,ST001,33.7,29.28,39.15,0.74,61,2011,2,21,February,Winter,28.935666666666666,1.741
2011-02-22,Pune,ST001,30.63,23.53,38.01,1.9,51,2011,2,22,February,Winter,28.914666666666665,1.7816666666666667
2011-02-23,Pune,ST001,33.05,25.82,38.73,0.22,54,2011,2,23,February,Winter,29.038,1.7173333333333334
2011-02-24,Pune,ST001,30.69,23.62,36.45,0.56,63,2011,2,24,February,Winter,29.19033333333333,1.7106666666666668
2011-02-25,Pune,ST001,35.15,30.7,41.69,0.38,46,2011,2,25,February,Winter,29.511,1.707
2011-02-26,Pune,ST001,34.56,27.98,41.66,0.4,52,2011,2,26,February,Winter,29.705666666666666,1.704666666666667
2011-02-27,Pune,ST001,30.22,22.89,34.36,4.06,54,2011,2,27,February,Winter,29.884666666666668,1.7713333333333334
2011-02-28,Pune,ST001,32.98,26.67,39.36,1.67,46,2011,2,28,February,Winter,29.92033333333333,1.793
2011-03-01,Pune,ST001,32.34,25.75,37.08,1.22,32,2011,3,1,March,Summer,29.978666666666665,1.8196666666666668
2011-03-02,Pune,ST001,34.0,28.16,39.38,0.04,44,2011,3,2,March,Summer,30.209333333333333,1.7666666666666666
